Courier_id,Addr,Arrival_time,Departure,Amount,Order_id,Addr_lng,Addr_lat,Departure_lng,Departure_lat,Arrival_lng,Arrival_lat
D0463,B4501,78,99,-28,F4910,121.353981,30.770756,121.31080665578,30.736170997278,121.353981,30.770756
D0463,B6193,102,124,-31,F4940,121.361069,30.774878,121.31080665578,30.736170997278,121.361069,30.774878
D0463,S021,261,261,1,E0508,121.19971,31.04985,121.19971,31.04985,121.2873,30.695353
D0463,B7768,422,430,-1,E0508,121.2873,30.695353,121.19971,31.04985,121.2873,30.695353
D0463,A061,450,450,31,F4838,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.305092,30.73303
D0463,A061,450,450,28,F4954,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.33429,30.727381
D0463,A061,450,450,19,F4919,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.29863,30.729624
D0463,A061,450,450,15,F4879,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.28418,30.723047
D0463,A061,450,450,15,F4937,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.281898,30.730898
D0463,A061,450,450,15,F4875,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.289604,30.728777
D0463,A061,450,450,7,F4848,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.276146,30.728891
D0463,B6001,461,478,-15,F4937,121.281898,30.730898,121.31080665578,30.736170997278,121.281898,30.730898
D0463,B0568,480,493,-7,F4848,121.276146,30.728891,121.31080665578,30.736170997278,121.276146,30.728891
D0463,B2438,497,514,-15,F4879,121.28418,30.723047,121.31080665578,30.736170997278,121.28418,30.723047
D0463,B2203,517,534,-15,F4875,121.289604,30.728777,121.31080665578,30.736170997278,121.289604,30.728777
D0463,B4938,537,555,-19,F4919,121.29863,30.729624,121.31080665578,30.736170997278,121.29863,30.729624
D0463,B0034,558,580,-31,F4838,121.305092,30.73303,121.31080665578,30.736170997278,121.305092,30.73303
D0463,A061,583,583,51,F4886,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.34465,30.726307
D0463,A061,583,583,30,F4859,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.324455,30.732347
D0463,A061,583,583,28,F4917,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.33812,30.716068
D0463,B4910,597,618,-28,F4917,121.33812,30.716068,121.31080665578,30.736170997278,121.33812,30.716068
D0463,B2986,623,649,-51,F4886,121.34465,30.726307,121.31080665578,30.736170997278,121.34465,30.726307
D0463,B7082,653,674,-28,F4954,121.33429,30.727381,121.31080665578,30.736170997278,121.33429,30.727381
D0463,B1303,678,699,-30,F4859,121.324455,30.732347,121.31080665578,30.736170997278,121.324455,30.732347
D0462,A061,0,0,44,F4895,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.347672,30.718222
D0462,A061,0,0,38,F4902,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.346107,30.72928
D0462,A061,0,0,36,F4890,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.351913,30.718908
D0462,A061,0,0,12,F4974,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.289642,30.734655
D0462,A061,0,0,10,F4882,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.297829,30.736534
D0462,B3654,16,41,-44,F4895,121.347672,30.718222,121.31080665578,30.736170997278,121.347672,30.718222
D0462,B3258,43,66,-36,F4890,121.351913,30.718908,121.31080665578,30.736170997278,121.351913,30.718908
D0462,S382,294,338,1,E2891,121.48156,31.21856,121.48156,31.21856,121.2873,30.695353
D0462,B7768,582,590,-1,E2891,121.2873,30.695353,121.48156,31.21856,121.2873,30.695353
D0462,B8360,608,623,-12,F4974,121.289642,30.734655,121.31080665578,30.736170997278,121.289642,30.734655
D0462,B2719,626,640,-10,F4882,121.297829,30.736534,121.31080665578,30.736170997278,121.297829,30.736534
D0462,A061,645,645,44,F4904,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.355637,30.729
D0462,A061,645,645,37,F4946,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.354263,30.732338
D0462,A061,645,645,19,F4933,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.364807,30.733591
D0462,B4222,659,682,-38,F4902,121.346107,30.72928,121.31080665578,30.736170997278,121.346107,30.72928
D0462,B4275,686,711,-44,F4904,121.355637,30.729,121.31080665578,30.736170997278,121.355637,30.729
D0462,B5834,715,733,-19,F4933,121.364807,30.733591,121.31080665578,30.736170997278,121.364807,30.733591
D0462,B6458,737,760,-37,F4946,121.354263,30.732338,121.31080665578,30.736170997278,121.354263,30.732338
D0461,A061,0,0,41,F4883,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.341309,30.74522
D0461,A061,0,0,26,F4948,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.329048,30.745161
D0461,A061,0,0,21,F4978,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.333122,30.74575
D0461,A061,0,0,19,F4847,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.345589,30.75115
D0461,A061,0,0,16,F4976,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.319801,30.733349
D0461,B6585,8,28,-26,F4948,121.329048,30.745161,121.31080665578,30.736170997278,121.329048,30.745161
D0461,B0537,35,53,-19,F4847,121.345589,30.75115,121.31080665578,30.736170997278,121.345589,30.75115
D0461,B2748,56,80,-41,F4883,121.341309,30.74522,121.31080665578,30.736170997278,121.341309,30.74522
D0461,A061,92,92,47,F4878,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.360062,30.731258
D0461,A061,92,92,40,F4874,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.348717,30.725698
D0461,B2409,111,137,-47,F4878,121.360062,30.731258,121.31080665578,30.736170997278,121.360062,30.731258
D0461,B2191,142,166,-40,F4874,121.348717,30.725698,121.31080665578,30.736170997278,121.348717,30.725698
D0461,B8515,178,195,-16,F4976,121.319801,30.733349,121.31080665578,30.736170997278,121.319801,30.733349
D0461,A061,199,199,45,F4960,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.342102,30.734863
D0461,A061,199,199,40,F4901,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.336945,30.745943
D0461,A061,199,199,30,F4892,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.311066,30.743015
D0461,B3471,202,223,-30,F4892,121.311066,30.743015,121.31080665578,30.736170997278,121.311066,30.743015
D0461,B8534,232,251,-21,F4978,121.333122,30.74575,121.31080665578,30.736170997278,121.333122,30.74575
D0461,B4221,252,276,-40,F4901,121.336945,30.745943,121.31080665578,30.736170997278,121.336945,30.745943
D0461,B7427,281,306,-45,F4960,121.342102,30.734863,121.31080665578,30.736170997278,121.342102,30.734863
D0461,A061,318,318,74,F4867,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.333542,30.716219
D0461,A061,318,318,40,F4900,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.332024,30.724777
D0461,A061,318,318,19,F4935,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.313873,30.72975
D0461,B3905,328,352,-40,F4900,121.332024,30.724777,121.31080665578,30.736170997278,121.332024,30.724777
D0461,B1867,356,387,-74,F4867,121.333542,30.716219,121.31080665578,30.736170997278,121.333542,30.716219
D0461,B5928,397,415,-19,F4935,121.313873,30.72975,121.31080665578,30.736170997278,121.313873,30.72975
D0461,A061,418,418,47,F4856,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.316757,30.727947
D0461,A061,418,418,47,F4930,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.317886,30.724674
D0461,A061,418,418,40,F4964,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.327408,30.730377
D0461,B1183,422,448,-47,F4856,121.316757,30.727947,121.31080665578,30.736170997278,121.316757,30.727947
D0461,B5605,450,476,-47,F4930,121.317886,30.724674,121.31080665578,30.736170997278,121.317886,30.724674
D0461,B7830,480,504,-40,F4964,121.327408,30.730377,121.31080665578,30.736170997278,121.327408,30.730377
D0461,A061,511,511,49,F4927,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.344284,30.72341
D0461,A061,511,511,42,F4916,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.338379,30.722694
D0461,A061,511,511,33,F4941,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.350624,30.728651
D0461,B6298,527,549,-33,F4941,121.350624,30.728651,121.31080665578,30.736170997278,121.350624,30.728651
D0461,B5502,552,578,-49,F4927,121.344284,30.72341,121.31080665578,30.736170997278,121.344284,30.72341
D0461,B4875,580,604,-42,F4916,121.338379,30.722694,121.31080665578,30.736170997278,121.338379,30.722694
D0460,A061,0,0,31,F4862,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.286713,30.802691
D0460,A061,0,0,18,F4961,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.251801,30.777168
D0460,A061,0,0,18,F4887,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.297752,30.801004
D0460,A061,0,0,17,F4866,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.248703,30.774586
D0460,A061,0,0,11,F4837,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.257507,30.779938
D0460,A061,0,0,8,F4980,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.2817,30.796127
D0460,A061,0,0,7,F4893,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.317116,30.787006
D0460,A061,0,0,5,F4925,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.254555,30.774363
D0460,A061,0,0,5,F4869,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.31382,30.765371
D0460,A061,0,0,5,F4898,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.272758,30.782555
D0460,A061,0,0,4,F4977,121.31080665578,30.736170997278,121.31080665578,30.736170997278,121.329346,30.786886
D0460,B2055,13,25,-5,F4869,121.31382,30.765371,121.31080665578,30.736170997278,121.31382,30.765371
D0460,B8520,36,47,-4,F4977,121.329346,30.786886,121.31080665578,30.736170997278,121.329346,30.786886
D0460,B3520,52,65,-7,F4893,121.317116,30.787006,121.31080665578,30.736170997278,121.317116,30.787006
D0460,B3024,75,93,-18,F4887,121.297752,30.801004,121.31080665578,30.736170997278,121.297752,30.801004
D0460,B1418,97,119,-31,F4862,121.286713,30.802691,121.31080665578,30.736170997278,121.286713,30.802691
D0460,B8754,122,135,-8,F4980,121.2817,30.796127,121.31080665578,30.736170997278,121.2817,30.796127
D0460,B3778,142,154,-5,F4898,121.272758,30.782555,121.31080665578,30.736170997278,121.272758,30.782555
D0460,B0026,160,175,-11,F4837,121.257507,30.779938,121.31080665578,30.736170997278,121.257507,30.779938
D0460,B5496,178,190,-5,F4925,121.254555,30.774363,121.31080665578,30.736170997278,121.254555,30.774363
D0460,B7494,192,210,-18,F4961,121.251801,30.777168,121.31080665578,30.736170997278,121.251801,30.777168
D0460,B1829,212,229,-17,F4866,121.248703,30.774586,121.31080665578,30.736170997278,121.248703,30.774586
D0460,S545,477,477,1,E3859,121.58604,31.2505,121.58604,31.2505,121.2873,30.695353
D0460,B7768,749,757,-1,E3859,121.2873,30.695353,121.58604,31.2505,121.2873,30.695353
D0460,S379,996,996,1,E2878,121.48027,31.20711,121.48027,31.20711,121.2873,30.695353
D0460,B7768,1235,1243,-1,E2878,121.2873,30.695353,121.48027,31.20711,121.2873,30.695353
D0544,A070,0,0,28,F5764,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.350471,31.424215
D0544,A070,0,0,28,F5763,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.320686,31.449369
D0544,A070,0,0,21,F5696,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.330887,31.442219
D0544,A070,0,0,20,F5742,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.343796,31.42732
D0544,A070,0,0,12,F5759,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.339828,31.420092
D0544,A070,0,0,10,F5745,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.316521,31.447592
D0544,A070,0,0,9,F5758,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.323524,31.433413
D0544,A070,0,0,6,F5689,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.320763,31.432764
D0544,A070,0,0,6,F5737,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.314346,31.455027
D0544,B3688,15,34,-21,F5696,121.330887,31.442219,121.36300382886,31.424114097652,121.330887,31.442219
D0544,B8891,39,60,-28,F5763,121.320686,31.449369,121.36300382886,31.424114097652,121.320686,31.449369
D0544,B7022,63,75,-6,F5737,121.314346,31.455027,121.36300382886,31.424114097652,121.314346,31.455027
D0544,B7800,78,92,-10,F5745,121.316521,31.447592,121.36300382886,31.424114097652,121.316521,31.447592
D0544,B2902,99,111,-6,F5689,121.320763,31.432764,121.36300382886,31.424114097652,121.320763,31.432764
D0544,B8347,112,126,-9,F5758,121.323524,31.433413,121.36300382886,31.424114097652,121.323524,31.433413
D0544,B7518,134,152,-20,F5742,121.343796,31.42732,121.36300382886,31.424114097652,121.343796,31.42732
D0544,B8928,155,176,-28,F5764,121.350471,31.424215,121.36300382886,31.424114097652,121.350471,31.424215
D0544,A070,181,181,55,F5652,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.346756,31.420742
D0544,A070,181,181,20,F5707,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.360596,31.434547
D0544,A070,181,181,18,F5678,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.334137,31.436481
D0544,A070,181,181,17,F5690,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.327553,31.418884
D0544,A070,181,181,11,F5709,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.336533,31.422478
D0544,A070,181,181,7,F5685,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.337334,31.42971
D0544,B4720,186,204,-20,F5707,121.360596,31.434547,121.36300382886,31.424114097652,121.360596,31.434547
D0544,B1964,214,232,-18,F5678,121.334137,31.436481,121.36300382886,31.424114097652,121.334137,31.436481
D0544,B2558,235,248,-7,F5685,121.337334,31.42971,121.36300382886,31.424114097652,121.337334,31.42971
D0544,B2923,254,271,-17,F5690,121.327553,31.418884,121.36300382886,31.424114097652,121.327553,31.418884
D0544,B4826,275,290,-11,F5709,121.336533,31.422478,121.36300382886,31.424114097652,121.336533,31.422478
D0544,B8357,292,307,-12,F5759,121.339828,31.420092,121.36300382886,31.424114097652,121.339828,31.420092
D0544,B0033,310,337,-55,F5652,121.346756,31.420742,121.36300382886,31.424114097652,121.346756,31.420742
D0545,A070,0,0,41,F5673,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.361176,31.393101
D0545,A070,0,0,34,F5687,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.355072,31.42252
D0545,A070,0,0,33,F5683,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.351738,31.421734
D0545,A070,0,0,28,F5715,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.359924,31.387897
D0545,B1628,14,38,-41,F5673,121.361176,31.393101,121.36300382886,31.424114097652,121.361176,31.393101
D0545,B5428,40,61,-28,F5715,121.359924,31.387897,121.36300382886,31.424114097652,121.359924,31.387897
D0545,A070,77,77,45,F5700,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.343048,31.414709
D0545,A070,77,77,23,F5733,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.35585,31.427437
D0545,B6533,80,99,-23,F5733,121.35585,31.427437,121.36300382886,31.424114097652,121.35585,31.427437
D0545,B2309,102,124,-33,F5683,121.351738,31.421734,121.36300382886,31.424114097652,121.351738,31.421734
D0545,B3973,129,154,-45,F5700,121.343048,31.414709,121.36300382886,31.424114097652,121.343048,31.414709
D0545,B2785,160,182,-34,F5687,121.355072,31.42252,121.36300382886,31.424114097652,121.355072,31.42252
D0546,A070,0,0,29,F5727,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.325806,31.466169
D0546,A070,0,0,25,F5656,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.333122,31.450897
D0546,A070,0,0,18,F5698,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.329514,31.472494
D0546,A070,0,0,18,F5694,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.367485,31.463396
D0546,A070,0,0,11,F5660,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.338326,31.472986
D0546,A070,0,0,8,F5667,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.38533,31.460276
D0546,A070,0,0,7,F5705,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.379768,31.442204
D0546,A070,0,0,7,F5669,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.384888,31.431715
D0546,A070,0,0,5,F5735,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.372368,31.433174
D0546,A070,0,0,5,F5704,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.327873,31.459978
D0546,A070,0,0,5,F5720,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.363022,31.468409
D0546,B0355,16,36,-25,F5656,121.333122,31.450897,121.36300382886,31.424114097652,121.333122,31.450897
D0546,B4550,41,53,-5,F5704,121.327873,31.459978,121.36300382886,31.424114097652,121.327873,31.459978
D0546,B6295,56,77,-29,F5727,121.325806,31.466169,121.36300382886,31.424114097652,121.325806,31.466169
D0546,B3933,80,98,-18,F5698,121.329514,31.472494,121.36300382886,31.424114097652,121.329514,31.472494
D0546,B0656,101,116,-11,F5660,121.338326,31.472986,121.36300382886,31.424114097652,121.338326,31.472986
D0546,B5960,126,138,-5,F5720,121.363022,31.468409,121.36300382886,31.424114097652,121.363022,31.468409
D0546,B3279,141,159,-18,F5694,121.367485,31.463396,121.36300382886,31.424114097652,121.367485,31.463396
D0546,B1061,166,179,-8,F5667,121.38533,31.460276,121.36300382886,31.424114097652,121.38533,31.460276
D0546,B4598,187,200,-7,F5705,121.379768,31.442204,121.36300382886,31.424114097652,121.379768,31.442204
D0546,B1281,205,218,-7,F5669,121.384888,31.431715,121.36300382886,31.424114097652,121.384888,31.431715
D0546,B6867,223,235,-5,F5735,121.372368,31.433174,121.36300382886,31.424114097652,121.372368,31.433174
D0546,A070,240,240,73,F5688,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.352753,31.411051
D0546,A070,240,240,24,F5702,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.376907,31.419193
D0546,A070,240,240,19,F5680,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.383095,31.416208
D0546,A070,240,240,10,F5665,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.358986,31.419197
D0546,A070,240,240,8,F5723,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.370003,31.403162
D0546,B4090,246,266,-24,F5702,121.376907,31.419193,121.36300382886,31.424114097652,121.376907,31.419193
D0546,B2185,269,287,-19,F5680,121.383095,31.416208,121.36300382886,31.424114097652,121.383095,31.416208
D0546,B6101,295,308,-8,F5723,121.370003,31.403162,121.36300382886,31.424114097652,121.370003,31.403162
D0546,B2848,315,346,-73,F5688,121.352753,31.411051,121.36300382886,31.424114097652,121.352753,31.411051
D0546,B0959,350,364,-10,F5665,121.358986,31.419197,121.36300382886,31.424114097652,121.358986,31.419197
D0547,A070,0,0,81,F5708,121.36300382886,31.424114097652,121.36300382886,31.424114097652,121.346634,31.415251
